search_id,user_id,search_query,searched_movie_id,clicked_movie_id,search_timestamp,result_rank
409,59,Goodfellas,1213,,2026-02-24 15:54:47,8
410,59,I'll Do Anything,472,,2026-03-31 07:12:27,3
411,59,Close Encounters of the Third Kind,3471,3471.0,2025-10-08 05:35:45,2
412,59,"Last Castle, The",4866,4866.0,2026-01-25 11:03:51,5
413,59,Brave,95167,95167.0,2026-06-19 14:58:17,4
414,59,Shine,1357,1357.0,2025-12-22 20:04:08,1
415,59,Pirates of the Caribbean: The Curse of the Black Pearl,6539,6539.0,2025-12-06 09:33:06,6
416,59,Twins,4558,,2026-05-18 08:00:23,2
417,60,"King and I, The",2565,2565.0,2026-06-12 00:56:30,3
418,60,Saving Private Ryan,2028,2028.0,2026-08-09 10:31:34,1
419,60,Total Recall,2916,2916.0,2026-01-31 09:46:48,3
420,60,Toy Story,1,1.0,2025-09-12 22:08:05,2
421,60,Wolf and Calf,175401,175401.0,2025-10-15 14:22:47,1
422,60,No Country for Old Men,55820,,2026-02-16 15:28:59,7
423,60,Cape Fear,1343,1343.0,2026-07-20 22:15:24,2
424,60,Reservoir Dogs,1089,,2026-03-11 13:41:21,3
425,60,"Brady Bunch Movie, The",585,,2026-08-14 19:53:55,5
426,60,Sweeney Todd: The Demon Barber of Fleet Street,56757,56757.0,2026-08-05 00:54:57,4
427,60,"Graduate, The",1247,1247.0,2026-07-09 15:59:03,3
428,60,Austin Powers: International Man of Mystery,1517,1517.0,2026-01-29 01:31:18,6
429,60,Bringing Up Baby,955,955.0,2026-05-02 05:28:18,1
430,61,Serpico,3735,3735.0,2026-08-13 11:46:50,8
431,61,Some Like It Hot,910,910.0,2026-08-20 10:09:57,5
432,61,"Mummy, The",2617,2617.0,2025-10-18 19:19:20,2
433,61,Altered States,4713,,2026-07-15 18:30:14,5
434,61,John Wick,115149,,2026-09-07 17:24:55,4
435,61,Stigmata,2840,2840.0,2026-07-17 09:51:20,7
436,61,"Lord of the Rings: The Two Towers, The",5952,5952.0,2025-10-18 00:30:35,4
437,61,Willy Wonka & the Chocolate Factory,1073,,2026-02-18 23:41:21,6
438,61,Stalker,1232,,2026-05-29 22:06:28,8
439,61,Fracchia contro Dracula,139994,139994.0,2026-06-10 16:44:17,1
440,61,"Madness of King George, The",272,272.0,2026-01-06 09:33:35,2
441,61,Of Mice and Men,4178,,2026-08-16 13:15:17,9
442,62,"Serbian Film, A",79251,,2026-02-14 17:27:58,6
443,62,Blade Runner,541,,2026-07-25 16:02:10,9
444,62,Dead Man Walking,36,,2026-08-04 07:38:52,6
445,62,Finding Nemo,6377,,2026-05-11 05:12:16,10
446,62,Hotel Transylvania,97225,97225.0,2026-08-28 17:17:14,1
447,62,"Shawshank Redemption, The",318,318.0,2026-08-25 18:08:41,1
448,63,Cujo,2121,,2025-10-20 10:29:53,2
449,63,Breakfast at Tiffany's,902,,2026-07-10 22:25:06,10
450,63,Singin' in the Rain,899,,2026-06-05 20:16:52,7
451,63,Percy Jackson: Sea of Monsters,104074,,2026-06-06 06:50:17,3
452,63,Don't Tell Mom the Babysitter's Dead,4040,4040.0,2026-01-18 19:38:04,9
453,63,Close Encounters of the Third Kind,3471,,2026-05-05 17:48:25,2
454,63,"Invincible Iron Man, The",102007,102007.0,2026-01-31 23:38:28,4
455,63,Lucky Number Slevin,44665,,2026-05-04 20:02:52,7
456,63,Pee-wee's Big Adventure,3608,,2026-05-01 15:56:07,6
457,63,Entrapment,2605,2605.0,2026-03-27 04:56:44,3
458,64,Big Fish,7147,7147.0,2025-10-04 19:54:47,2
459,64,"Princess Bride, The",1197,,2025-10-26 22:54:59,9
460,64,Pete's Dragon,1030,,2026-03-15 00:03:57,7
461,64,"Punisher, The",7439,,2025-11-10 14:38:10,7
462,64,Batman Forever,153,153.0,2026-03-19 21:12:41,2
463,64,We Were Soldiers,5152,,2026-07-01 18:02:33,5
464,64,Deadpool,122904,122904.0,2026-02-19 20:57:58,3
465,64,Blade,2167,2167.0,2025-09-26 03:43:56,6
466,64,Star Wars: Episode VI - Return of the Jedi,1210,1210.0,2026-09-05 22:11:10,1
467,64,"Night of the Hunter, The",7013,,2025-12-26 19:12:40,8
468,64,Good Will Hunting,1704,1704.0,2026-06-30 15:34:17,4
469,64,Hook,3489,3489.0,2026-04-27 08:31:58,3
470,65,Screamers,76,76.0,2026-08-16 01:44:06,2
471,65,Nick and Norah's Infinite Playlist,62155,62155.0,2026-08-29 02:41:42,2
472,65,Resident Evil,5219,5219.0,2025-12-05 13:51:48,3
473,65,Black Swan,81591,81591.0,2026-08-29 17:27:57,3
474,66,Ratatouille,50872,50872.0,2026-04-07 21:05:52,1
475,66,"Rundown, The",6764,,2026-02-18 01:26:20,7
476,66,Halloween II,1983,1983.0,2026-09-08 12:00:51,2
477,66,No Country for Old Men,55820,55820.0,2026-07-31 15:47:15,9
478,66,Step Brothers,60756,,2026-04-01 10:26:57,8
479,66,"Importance of Being Earnest, The",5380,5380.0,2025-11-02 10:14:01,7
480,66,101 Dalmatians,2085,,2025-11-22 11:48:31,9
481,66,There Will Be Blood,56782,56782.0,2026-05-22 19:43:21,5
482,67,Hannibal,4148,,2026-01-29 08:24:28,4
483,67,"Mummy, The",2617,2617.0,2026-02-02 09:47:56,10
484,67,Fargo,608,,2025-09-30 13:36:54,10
485,67,Austin Powers in Goldmember,5481,,2026-07-24 05:44:17,9
486,67,Raiders of the Lost Ark,1198,1198.0,2025-09-15 21:32:31,1
487,67,"Opposite of Sex, The",1885,,2026-02-16 18:12:57,9
488,67,Live Flesh,1844,,2026-03-07 04:06:31,5
489,67,Dumb and Dumberer: When Harry Met Lloyd,6482,,2025-09-09 07:06:17,8
490,68,My Fair Lady,914,914.0,2026-05-09 23:37:26,4
491,68,Waterworld,208,,2025-11-01 00:03:46,5
492,68,"Birdcage, The",141,141.0,2026-07-14 04:20:49,7
493,68,"Rock, The",733,733.0,2026-02-11 15:08:21,5
494,68,Unbreakable,3994,,2026-06-10 02:34:25,10
495,68,"Christmas Story, A",2804,2804.0,2026-04-19 21:02:48,2
496,69,WALL·E,60069,,2026-05-24 20:56:06,8
497,69,Total Recall,2916,2916.0,2025-11-06 13:03:22,6
498,69,White Squall,86,,2025-12-05 22:43:50,4
499,69,Rear Window,904,904.0,2026-06-21 19:58:52,7
500,69,Independence Day,780,,2026-02-19 00:07:26,7
501,69,Analyze This,2539,,2025-10-17 04:40:39,5
502,69,Apocalypse Now,1208,1208.0,2026-03-15 12:20:31,1
503,69,Jack Reacher,99112,99112.0,2026-05-26 20:49:18,10
504,69,One Flew Over the Cuckoo's Nest,1193,,2026-05-10 00:54:38,10
505,69,Nutty Professor II: The Klumps,3821,,2026-09-08 09:24:47,8
506,69,Family Guy Presents: It's a Trap,85780,85780.0,2026-07-27 16:15:22,1
507,69,The Scorpion King,5313,,2025-11-08 01:14:38,5
508,69,Remember the Titans,3916,,2026-06-23 03:35:40,2
509,70,Liar Liar,1485,1485.0,2026-03-13 11:47:36,1
510,70,Step Brothers,60756,60756.0,2026-01-30 22:34:12,9
511,70,Fantasia,1282,1282.0,2026-03-30 04:31:23,4
512,70,"Motorcycle Diaries, The",8873,,2026-08-03 21:47:28,4
513,70,Match Point,41285,,2026-02-11 09:29:16,2
514,70,"Saint, The",1479,1479.0,2025-11-17 05:31:13,1
515,71,Brotherhood of the Wolf,5026,5026.0,2026-02-03 13:23:35,5
516,71,Midnight Cowboy,1952,,2026-04-27 06:43:50,7
517,71,Bambi,2018,,2026-05-01 09:29:37,9
518,71,Return to Me,3512,3512.0,2025-11-14 21:56:52,3
519,71,Milk Money,276,276.0,2026-07-24 08:43:37,3
520,71,Vanilla Sky,4975,4975.0,2026-04-09 07:38:20,2
521,72,High Fidelity,3481,,2026-02-25 18:11:23,8
522,72,Tequila Sunrise,2802,,2026-05-02 09:46:41,5
523,72,Naked Gun 33 1/3: The Final Insult,370,370.0,2026-01-08 20:11:54,5
524,73,Star Wars: Episode V - The Empire Strikes Back,1196,1196.0,2025-10-26 11:58:30,4
525,73,Sky Captain and the World of Tomorrow,8865,,2026-04-11 04:44:22,6
526,73,Underworld,6754,6754.0,2025-10-09 19:08:27,5
527,73,"American President, The",11,,2026-06-23 09:37:37,5
528,73,One Flew Over the Cuckoo's Nest,1193,1193.0,2026-05-20 07:53:23,3
529,74,Tequila Sunrise,2802,2802.0,2026-06-12 03:47:33,3
530,74,Armour of God II: Operation Condor,2879,2879.0,2026-08-30 04:04:08,5
531,74,Grease 2,1381,1381.0,2026-08-16 11:09:41,3
532,74,Tank Girl,327,327.0,2025-10-04 09:42:46,2
533,74,Strange Magic,126482,126482.0,2026-08-04 05:33:58,10
534,75,Fatal Instinct,445,,2025-11-22 08:24:59,10
535,75,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,750,,2026-04-01 03:33:16,8
536,75,Striptease,762,,2026-02-27 00:40:49,8
537,75,American Beauty,2858,,2025-09-16 14:56:17,7
538,75,Poltergeist,1994,1994.0,2026-02-21 03:26:23,10
539,75,Jumanji,2,,2025-12-21 05:25:37,6
540,75,Moon,68237,,2026-07-05 09:05:53,9
541,75,"Beautiful Mind, A",4995,,2026-05-24 10:23:14,8
542,75,Blades of Glory,52245,,2025-09-18 03:12:51,8
543,75,"Guns of Navarone, The",3654,3654.0,2026-04-14 00:04:58,5
544,75,Big Fish,7147,7147.0,2026-07-12 22:11:37,4
545,76,Munich,41997,41997.0,2026-03-23 19:22:39,3
546,76,Election,2599,2599.0,2026-04-24 17:18:37,2
547,76,Top Gun,1101,1101.0,2026-05-25 07:09:30,2
548,76,Erin Brockovich,3408,3408.0,2026-02-08 07:02:49,6
549,76,Amelie,4973,,2026-05-05 05:59:16,7
550,76,Basic Instinct,1092,,2026-08-18 18:17:24,9
551,76,Saw,148671,148671.0,2026-04-16 05:20:19,3
552,76,Valmont,5646,,2026-07-07 23:18:35,10
553,76,Monty Python's The Meaning of Life,6807,6807.0,2026-05-03 07:09:34,1
554,76,Starship Troopers,1676,1676.0,2026-07-24 23:15:40,3
555,77,Meet the Parents,3948,,2026-06-26 19:22:04,7
556,77,"Godfather: Part II, The",1221,,2025-10-09 00:19:25,5
557,77,Daylight,798,,2026-07-23 10:03:33,8
558,77,Anastasia,1688,1688.0,2026-05-21 03:04:12,7
559,77,"Talented Mr. Ripley, The",3176,3176.0,2026-08-10 00:43:39,2
560,77,Star Wars: Episode IV - A New Hope,260,260.0,2025-12-08 00:19:54,5
561,78,"Walk to Remember, A",5066,5066.0,2025-12-10 12:37:07,6
562,78,Superman III,2642,,2026-02-10 23:07:39,6
563,78,Hidden Figures,166643,166643.0,2026-09-05 22:19:20,2
564,78,Free Fire,169992,,2026-07-06 14:49:37,7
565,78,Don Juan DeMarco,224,,2026-08-13 03:09:25,10
566,78,James and the Giant Peach,661,661.0,2026-07-15 03:42:08,9
567,78,"Butcher's Wife, The",2266,,2025-10-25 07:32:54,9
568,78,Toy Story,1,,2026-03-28 00:39:09,8
569,79,Top Gun,1101,1101.0,2026-07-02 08:58:30,3
570,79,Winnie Pooh,163072,,2026-03-23 05:36:45,8
571,79,One Flew Over the Cuckoo's Nest,1193,1193.0,2025-09-27 01:00:05,5
572,79,Star Wars: Episode VI - Return of the Jedi,1210,,2026-02-22 05:55:09,8
573,79,Hot Shots! Part Deux,466,466.0,2026-02-26 03:44:59,6
574,79,Exit to Eden,234,234.0,2026-03-10 09:56:20,4
575,79,Psycho,1219,1219.0,2026-02-19 02:45:12,2
576,79,Midnight in the Garden of Good and Evil,1711,,2026-03-31 04:38:19,9
577,79,Star Trek IV: The Voyage Home,1376,1376.0,2026-08-13 23:12:28,4
578,79,Wreck-It Ralph,97913,97913.0,2026-01-04 18:51:48,2
579,79,Thor,86332,,2026-03-03 22:27:04,6
580,79,101 Dalmatians,2085,2085.0,2026-05-26 13:45:22,1
581,79,X-Men: The Last Stand,45499,45499.0,2026-01-06 14:38:42,3
582,79,Dog Day Afternoon,3362,3362.0,2025-11-15 02:40:29,6
583,80,Star Trek II: The Wrath of Khan,1374,,2026-03-25 01:55:38,9
584,80,Seven,47,47.0,2025-11-27 18:53:31,2
585,80,Snowpiercer,107406,107406.0,2026-08-13 14:26:39,2
586,80,Snakes on a Plane,46965,,2025-10-20 23:16:55,9
587,80,Mother,1414,1414.0,2026-06-15 23:09:22,1
588,80,Sky Captain and the World of Tomorrow,8865,8865.0,2025-12-13 19:43:56,4
589,80,"Nutty Professor, The",2136,,2025-10-11 02:15:19,9
590,81,Star Wars: Episode IV - A New Hope,260,260.0,2025-12-24 20:02:53,2
591,81,"Crying Game, The",1094,1094.0,2026-04-13 02:29:14,4
592,82,Into the Wild,55247,55247.0,2025-10-26 18:00:58,2
593,82,Home Alone,586,586.0,2025-11-12 18:39:00,3
594,82,Daylight,798,798.0,2026-07-02 03:59:32,9
595,82,Logan,168252,168252.0,2025-12-12 23:12:13,8
596,82,Cocoon,2407,2407.0,2026-07-19 13:28:43,9
597,82,Dave,440,440.0,2026-06-29 05:15:51,3
598,82,CB4 - The Movie,6025,6025.0,2026-04-07 16:01:58,1
599,82,Atomic Blonde,173941,173941.0,2026-08-04 18:26:59,1
600,82,Die Hard,1036,1036.0,2026-06-11 05:26:00,4
601,82,"Simpsons Movie, The",54272,54272.0,2026-05-14 15:35:42,2
602,82,Up,68954,68954.0,2025-11-11 03:58:36,3
603,82,History of the World: Part I,2301,,2025-09-24 03:13:59,7
604,83,Birdman: Or,112183,112183.0,2025-12-21 19:53:22,7
605,83,Dudley Do-Right,2828,,2026-06-22 01:50:16,6
606,83,Charlie's Angels,3977,3977.0,2026-01-04 09:03:32,7
607,83,Erin Brockovich,3408,3408.0,2026-02-07 12:28:29,1
608,83,"Painted Veil, The",49772,49772.0,2026-06-02 21:09:52,5
609,83,"Goofy Movie, A",239,239.0,2026-04-14 12:43:39,4
610,84,Keeping the Faith,3536,,2026-02-27 18:45:09,5
611,85,True Romance,555,,2026-02-04 03:57:50,4
612,85,One Flew Over the Cuckoo's Nest,1193,1193.0,2026-02-19 00:13:50,2
613,85,Lethal Weapon 3,2002,,2026-01-28 10:27:59,4
614,85,"Rocketeer, The",2094,,2026-04-17 19:05:55,10
615,85,"Day of the Doctor, The",106642,106642.0,2026-05-28 22:17:46,1
616,85,Life of Pi,97938,97938.0,2026-03-28 19:07:45,2
617,85,To Kill a Mockingbird,1207,,2026-02-26 20:25:17,10
618,86,Million Dollar Baby,30707,,2026-03-18 17:24:46,7
619,86,Saw VI,72129,72129.0,2025-09-22 19:15:30,8
620,86,,69757,,2026-07-11 22:32:10,7
621,86,Welcome to the Dollhouse,562,562.0,2026-03-24 22:30:55,1
622,86,Die Hard: With a Vengeance,165,165.0,2025-12-20 14:46:03,8
623,86,Videodrome,6774,6774.0,2025-12-11 16:39:35,3
624,86,Get Shorty,21,21.0,2025-10-20 08:01:27,5
625,86,Doctor Zhivago,2067,2067.0,2026-04-07 23:11:07,4
626,86,"Hitch Hikers Guide to the Galaxy, The",26444,,2026-07-08 11:07:21,7
627,86,"Man in the Iron Mask, The",1801,1801.0,2025-12-05 02:17:44,10
628,86,Spider-Man,5349,5349.0,2026-06-09 05:58:20,8
629,86,Seven,47,47.0,2026-05-26 12:13:16,1
630,87,She's Out of Control,4663,4663.0,2026-07-11 23:48:57,2
631,87,Ace Ventura: When Nature Calls,19,19.0,2025-10-14 09:56:14,4
632,87,Love at First Bite,26429,,2026-01-18 11:30:56,9
633,87,Big,2797,2797.0,2026-05-25 19:31:14,2
634,87,"Fugitive, The",457,457.0,2026-03-02 03:52:28,8
635,87,Double Jeopardy,2881,2881.0,2026-01-29 12:28:25,2
636,87,Gattaca,1653,,2026-06-23 18:41:13,8
637,87,Ace Ventura: Pet Detective,344,,2026-05-11 16:21:40,8
638,88,"Journey of Natty Gann, The",2077,,2025-10-11 02:08:09,2
639,88,Cinema Paradiso,1172,,2025-12-20 06:16:12,5
640,88,Fight Club,2959,2959.0,2026-06-27 07:29:17,1
641,88,Akira,1274,,2026-09-03 11:17:50,7
642,88,Wings of Desire,1211,1211.0,2026-06-14 11:15:37,2
643,88,Die Hard,1036,,2025-11-23 11:47:36,8
644,88,Eraserhead,3676,,2026-04-07 17:53:12,7
645,88,Mulholland Falls,707,,2026-07-09 00:02:17,6
646,88,"Boot, Das",1233,1233.0,2025-12-31 10:35:34,2
647,88,"Lord of the Rings: The Two Towers, The",5952,,2025-09-29 10:36:28,4
648,88,Night of the Living Dead,968,968.0,2026-01-03 01:27:42,3
649,88,"Truman Show, The",1682,,2026-05-07 21:44:43,6
650,89,Kill Bill: Vol. 2,7438,7438.0,2025-11-08 03:27:17,3
651,89,"Me, Myself & Irene",3752,,2026-05-29 12:06:22,7
652,89,Dinotopia,64167,64167.0,2026-02-15 09:40:24,5
653,89,Run Lola Run,2692,2692.0,2026-07-17 21:53:57,8
654,89,Hannah and Her Sisters,6993,6993.0,2026-03-26 08:36:03,1
655,89,"First Wives Club, The",830,,2026-07-30 08:47:54,10
656,89,Raising Arizona,1394,,2026-06-24 13:11:38,5
657,89,Rape Me,4390,4390.0,2026-01-06 20:41:21,2
658,89,Meet the Fockers,30825,30825.0,2025-10-06 10:20:48,4
659,89,No Reservations,54276,54276.0,2026-07-08 23:29:39,10
660,89,Troy,7458,,2026-02-06 16:08:49,9
661,89,Terms of Endearment,1958,,2025-09-15 10:00:28,3
662,89,Runaway Bride,2724,,2025-12-30 15:39:50,3
663,90,Hocus Pocus,2052,,2026-01-10 05:15:27,4
664,90,Up,68954,68954.0,2026-06-22 18:09:34,3
665,90,Insomnia,5388,,2026-03-24 06:35:40,6
666,90,Jumanji,2,2.0,2025-10-31 08:09:51,6
667,91,Batman Begins,33794,33794.0,2025-10-15 14:09:07,4
668,91,"Angus, Thongs and Perfect Snogging",62718,62718.0,2026-07-27 21:55:46,3
669,91,Tigerland,3950,,2026-05-21 12:37:09,7
670,91,"Net, The",185,,2026-04-15 07:28:54,8
671,91,Saw II,39446,39446.0,2026-04-07 05:32:42,3
672,91,Léon: The Professional,293,,2025-09-13 00:41:59,6
673,91,Troy,7458,,2025-11-26 15:38:43,10
674,91,Sin City,32587,32587.0,2026-02-27 06:56:10,3
675,91,"Nightmare Before Christmas, The",551,,2026-07-06 22:00:54,7
676,91,Palookaville,1112,1112.0,2026-02-07 04:37:29,4
677,91,Aeon Flux,37386,,2026-08-16 04:29:01,9
678,91,Vanilla Sky,4975,4975.0,2026-07-25 15:52:46,1
679,92,Howl's Moving Castle,31658,,2026-06-28 09:35:57,6
680,92,Witchfinder General,7650,,2025-11-26 01:29:21,7
681,92,Snatch,4011,,2026-08-05 20:47:19,9
682,92,5 to 7,134021,134021.0,2026-05-12 20:01:30,3
683,93,"Crouching Tiger, Hidden Dragon",3996,3996.0,2026-08-03 22:38:35,6
684,94,"Sitter, The",91323,,2025-11-13 04:08:30,3
685,95,Gone Baby Gone,55290,,2026-06-07 17:53:19,10
686,95,Knocked Up,52973,52973.0,2026-06-27 04:43:08,5
687,95,Varsity Blues,2447,,2026-08-09 02:04:37,5
688,95,"Party, The",4828,,2026-02-05 08:52:46,7
689,95,Machete,80219,,2026-04-28 15:23:03,8
690,95,Shaun of the Dead,8874,8874.0,2026-08-27 11:15:34,6
691,95,Jurassic Park,480,,2025-11-10 09:03:17,9
692,95,National Lampoon's Van Wilder,5283,5283.0,2026-04-27 11:25:55,4
693,95,"Manchurian Candidate, The",1267,,2026-07-23 05:54:58,10
694,95,Army of Darkness,1215,1215.0,2025-10-07 01:12:00,3
695,96,Raiders of the Lost Ark,1198,1198.0,2026-06-29 09:39:52,6
696,96,Death Proof,53519,53519.0,2026-06-06 09:07:54,6
697,96,Boys Don't Cry,2908,2908.0,2025-12-22 17:23:00,8
698,96,Frantic,4506,,2026-07-24 17:19:59,9
699,96,McHale's Navy,1445,1445.0,2026-03-26 13:58:06,7
700,96,"Abyss, The",1127,,2026-07-13 06:52:41,8
701,96,"House of the Spirits, The",469,469.0,2026-07-10 15:33:01,7
702,96,Pan's Labyrinth,48394,48394.0,2025-10-09 14:17:06,8
703,96,"Last Samurai, The",7143,,2026-05-15 02:13:52,10
704,96,Blade Runner,541,541.0,2025-12-21 01:26:12,7
705,96,"Patriot, The",3753,3753.0,2026-02-24 08:51:49,3
706,96,Evil Dead,101739,101739.0,2025-10-15 16:54:46,9
707,96,Seven,47,47.0,2026-01-22 03:38:48,5
708,96,Aliens,1200,,2026-01-15 10:50:07,7
709,97,Wayne's World,3253,3253.0,2025-09-22 19:15:37,2
710,98,Just Cause,257,,2025-09-17 17:08:24,6
711,98,Unlawful Entry,4354,,2025-09-24 23:40:55,6
712,98,Pale Rider,2401,,2026-01-05 17:32:48,5
713,98,Behind the Mask: The Rise of Leslie Vernon,54910,54910.0,2026-02-05 08:49:35,2
714,98,"Dark Knight, The",58559,58559.0,2026-01-26 03:12:27,3
715,98,Frequency,3510,,2025-10-30 15:29:03,8
716,98,Speed,377,,2025-12-06 16:05:19,10
717,98,Batman Begins,33794,33794.0,2026-05-05 20:28:48,1
718,98,"Third Man, The",1212,1212.0,2026-04-10 23:05:50,4
719,98,Roxanne,8623,8623.0,2026-05-15 10:52:45,4
720,98,Casablanca,912,,2026-08-31 17:30:02,5
721,99,Step Brothers,60756,,2025-12-26 16:53:55,9
722,99,"Maltese Falcon, The",8228,8228.0,2026-04-06 05:34:20,1
723,99,Heavenly Creatures,247,,2026-04-20 02:39:38,3
724,99,Red Dawn,3441,,2025-11-28 18:16:25,4
725,100,"Rookie, The",5267,,2026-05-22 16:50:03,9
726,100,While You Were Sleeping,339,,2026-07-11 00:36:04,5
727,100,Some Like It Hot,910,910.0,2026-08-01 04:37:38,10
728,100,He Got Game,1840,,2026-05-02 03:13:47,9
729,100,"Man Who Wasn't There, The",4881,,2026-01-15 20:43:56,7
730,100,Escape from L.A.,849,,2026-01-26 20:47:02,8
731,100,"Matrix, The",2571,,2026-05-25 17:08:02,6
732,101,Atlantis: The Lost Empire,4366,,2026-04-23 21:55:44,3
733,101,Fargo,608,608.0,2026-03-26 08:24:42,6
734,101,Rear Window,904,,2025-11-23 04:27:36,8
735,101,Ice Age,5218,5218.0,2026-07-02 09:05:31,5
736,101,Sexy Beast,4378,,2025-10-01 23:38:01,6
737,101,Blown Away,423,,2025-10-23 21:13:53,7
738,101,American History X,2329,2329.0,2025-12-17 16:53:36,7
739,102,"Man Who Wasn't There, The",4881,,2026-06-04 03:17:20,4
740,102,The Martian,134130,134130.0,2026-07-29 07:43:43,7
741,102,Gangs of New York,5956,5956.0,2026-03-21 07:37:53,3
742,102,Mystic River,6870,6870.0,2026-04-09 02:04:37,2
743,102,Back to the Future Part II,2011,2011.0,2026-06-09 10:48:59,3
744,102,Charlie Wilson's War,56788,,2026-04-14 01:18:53,4
745,102,Speed,377,,2025-10-29 12:27:57,9
746,102,Little Miss Sunshine,46578,,2025-10-21 21:16:30,9
747,102,Fight Club,2959,,2026-05-26 01:13:49,3
748,102,Far and Away,3259,3259.0,2025-09-19 11:29:21,5
749,102,"Shawshank Redemption, The",318,318.0,2025-09-08 13:37:35,1
750,102,Schindler's List,527,,2026-07-02 15:48:27,9
751,102,"Nutty Professor, The",788,,2025-12-06 16:32:32,9
752,102,Remember the Titans,3916,3916.0,2026-02-04 18:35:52,1
753,103,Mr. Brooks,53129,53129.0,2026-03-27 18:03:55,3
754,103,Persona,7327,7327.0,2026-03-24 06:36:33,2
755,103,25th Hour,5954,5954.0,2026-09-02 00:44:33,7
756,103,And Your Mother Too,5225,5225.0,2026-02-27 07:57:57,1
757,103,Stand by Me,1259,1259.0,2026-05-13 06:28:50,3
758,103,End of Days,3113,3113.0,2026-03-07 23:10:06,6
759,103,Star Wars: Episode IV - A New Hope,260,,2026-07-10 04:18:57,9
760,103,40 Days and 40 Nights,5151,,2026-04-20 02:53:54,4
761,103,Shaun of the Dead,8874,8874.0,2025-10-12 04:11:25,3
762,103,Blood: The Last Vampire,73488,,2026-08-21 03:55:54,3
763,103,Signs,5502,5502.0,2025-10-09 01:53:11,7
764,104,"Matrix, The",2571,2571.0,2026-03-04 08:24:50,6
765,104,Dune,2021,2021.0,2026-06-24 16:53:03,3
766,105,Problem Child 2,2799,2799.0,2026-08-08 05:49:42,1
767,105,Dawn of the Dead,7360,,2026-07-23 08:57:40,10
768,105,Hot Shots! Part Deux,466,,2025-12-25 14:13:24,9
769,105,Legend of the Guardians: The Owls of Ga'Hoole,80615,,2025-11-07 13:32:08,10
770,105,Shooter,51935,,2025-12-08 02:18:54,7
771,105,Predator 2,3697,,2026-06-03 05:18:13,7
772,105,"Monsters, Inc.",4886,4886.0,2026-07-10 04:45:22,4
773,105,"Italian Job, The",6378,6378.0,2025-12-30 09:01:15,4
774,105,"English Patient, The",1183,1183.0,2026-02-21 12:07:08,1
775,105,Sling Blade,1358,1358.0,2026-07-07 06:27:38,5
776,105,Star Trek: First Contact,1356,1356.0,2025-12-09 13:24:16,9
777,105,"Losers, The",77364,,2026-04-16 12:13:44,8
778,105,Air Bud,1592,,2026-07-10 23:06:27,6
779,105,Striptease,762,,2026-01-21 23:04:17,7
780,106,Batman Begins,33794,33794.0,2025-12-31 09:09:40,3
781,106,"Man Who Planted Trees, The",32657,32657.0,2026-03-17 02:24:22,5
782,106,Ed Wood,235,235.0,2025-12-24 15:46:10,4
783,106,Total Recall,2916,2916.0,2026-02-16 23:48:36,5
784,106,"Social Network, The",80463,,2025-10-13 03:46:54,4
785,106,"Goofy Movie, A",239,239.0,2026-02-15 11:40:48,1
786,106,Cradle 2 the Grave,6196,6196.0,2025-09-23 03:39:40,8
787,106,Stepmom,2432,,2026-06-19 06:31:41,9
788,106,Beauty and the Beast,595,,2025-09-09 14:24:39,6
789,106,Bandits,4844,,2025-11-09 00:53:36,4
790,106,Ocean's Eleven,4963,,2026-01-02 20:26:05,7
791,106,"Jungle Book, The",362,,2026-08-03 21:40:41,6
792,106,The Rabbi's Cat,117877,117877.0,2025-11-14 15:48:34,2
793,106,"Sixth Sense, The",2762,,2026-08-01 16:35:23,9
794,107,Rounders,2231,2231.0,2026-01-27 02:30:18,6
795,107,Armageddon,1917,1917.0,2026-03-31 09:21:35,6
796,107,Schindler's List,527,,2026-04-22 17:33:57,10
797,107,Kull the Conqueror,1606,1606.0,2025-12-16 12:43:48,1
798,107,Mystery Men,2723,2723.0,2026-04-19 09:22:10,4
799,107,Magnolia,3160,,2026-09-07 18:09:39,6
800,107,First Knight,168,168.0,2026-05-07 13:58:54,8
801,108,Back to the Future,1270,,2025-12-13 19:58:18,7
802,108,Kelly's Heroes,3836,,2026-03-19 12:51:03,10
803,108,Mission: Impossible - Ghost Protocol,91630,,2026-02-24 10:26:47,9
804,108,Back to the Future,1270,1270.0,2026-05-07 09:28:26,1
805,108,Good Will Hunting,1704,,2026-02-03 00:14:30,7
806,108,Things to Do in Denver When You're Dead,81,81.0,2026-03-19 14:47:05,3
